"MinTemp","MaxTemp","Rainfall","WindGustSpeed","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"22.0","37.2","0.0","37.0","20.0","15.0","39.0","24.0","1016.1","1012.5","1.0","2.0","28.7","35.8","0"
"24.5","37.8","0.0","48.0","0.0","17.0","61.0","28.0","1013.9","1010.7","6.0","7.0","27.1","36.6","1"
"18.7","28.1","5.4","26.0","11.0","9.0","68.0","44.0","1016.5","1015.5","7.0","7.0","19.8","24.7","0"
"19.4","33.1","0.0","50.0","20.0","15.0","64.0","40.0","1016.9","1015.3","2.0","7.0","23.5","30.5","0"
"19.7","28.4","0.0","43.0","24.0","22.0","61.0","46.0","1017.3","1015.5","7.0","6.0","21.5","28.3","1"
"19.3","30.5","4.8","48.0","15.0","9.0","87.0","62.0","1013.9","1011.7","7.0","6.0","21.7","28.4","1"
"19.5","33.6","1.6","30.0","2.0","7.0","86.0","45.0","1012.5","1010.1","2.0","6.0","22.8","30.8","0"
"21.7","35.5","0.0","44.0","15.0","13.0","63.0","35.0","1011.0","1007.8","2.0","7.0","27.1","33.6","0"
"24.5","37.1","0.0","57.0","17.0","13.0","59.0","40.0","1008.5","1007.5","7.0","7.0","26.8","33.7","1"
"23.1","31.8","2.2","39.0","15.0","15.0","77.0","44.0","1010.3","1009.6","5.0","7.0","24.4","31.0","0"
"16.1","26.6","0.2","39.0","17.0","19.0","63.0","24.0","1015.3","1014.5","1.0","1.0","18.7","24.4","0"
"13.0","31.5","0.0","35.0","9.0","13.0","59.0","39.0","1016.5","1014.7","1.0","5.0","16.4","28.6","0"
"16.3","30.5","0.0","44.0","19.0","15.0","52.0","23.0","1019.8","1017.0","1.0","4.0","19.7","29.1","0"
"17.0","33.2","0.0","31.0","20.0","6.0","44.0","22.0","1017.8","1013.7","1.0","0.0","22.3","31.0","0"
"18.4","35.7","0.0","33.0","15.0","13.0","26.0","14.0","1012.8","1009.8","2.0","3.0","25.6","34.1","0"
"19.7","36.3","0.0","33.0","9.0","6.0","30.0","18.0","1010.2","1007.9","7.0","2.0","26.4","34.6","0"
"23.8","38.9","0.0","31.0","19.0","7.0","25.0","17.0","1007.8","1005.9","1.0","3.0","29.9","37.2","0"
"24.6","40.4","0.0","48.0","13.0","20.0","28.0","14.0","1007.3","1004.9","1.0","2.0","30.3","39.8","0"
"11.1","24.8","5.6","43.0","22.0","22.0","43.0","20.0","1020.1","1017.5","0.0","0.0","16.7","23.2","0"
"13.0","26.2","0.0","31.0","15.0","7.0","42.0","25.0","1018.8","1015.7","0.0","1.0","17.9","24.8","0"
"14.5","28.6","0.0","35.0","20.0","9.0","46.0","22.0","1017.3","1014.1","1.0","4.0","19.7","27.7","0"
"16.5","29.5","0.0","41.0","15.0","20.0","39.0","19.0","1015.2","1012.1","2.0","6.0","23.9","28.3","0"
"14.2","26.7","0.0","41.0","19.0","19.0","52.0","21.0","1015.0","1011.3","6.0","7.0","17.7","25.8","0"
"15.3","26.1","0.0","44.0","24.0","19.0","48.0","40.0","1013.2","1009.8","7.0","7.0","17.5","24.3","0"
"16.7","24.2","0.0","35.0","24.0","7.0","70.0","46.0","1011.5","1009.7","8.0","7.0","17.6","22.6","0"
"13.1","29.0","0.0","41.92093023255814","9.0","11.0","55.0","27.0","1010.5","1008.0","1.0","4.0","20.3","26.8","0"
"16.6","27.9","0.0","35.0","15.0","9.0","69.0","41.0","1010.4","1007.2","7.0","7.0","21.0","26.4","1"
"16.4","29.1","11.2","50.0","13.0","7.0","75.0","39.0","1007.7","1004.5","3.0","7.0","21.5","27.6","0"
"19.7","27.7","0.4","52.0","9.0","11.0","83.0","83.0","1003.7","1002.8","7.0","7.0","21.1","20.8","1"
"16.3","29.8","2.4","35.0","15.0","15.0","64.0","23.0","1006.2","1004.6","1.0","1.0","21.9","28.1","0"
"15.4","27.6","0.0","57.0","19.0","22.0","38.0","22.0","1009.9","1008.7","0.0","0.0","19.3","26.0","0"
"12.3","28.9","0.0","46.0","11.0","17.0","32.0","12.0","1013.8","1011.2","1.0","3.0","19.6","28.0","0"
"18.3","30.9","0.0","33.0","24.0","9.0","47.0","19.0","1013.2","1010.4","6.0","6.0","21.7","30.0","0"
"18.9","32.5","0.0","39.0","20.0","19.0","52.0","28.0","1015.4","1012.7","4.0","7.0","23.6","30.8","0"
"20.6","30.1","0.0","54.0","24.0","26.0","56.0","36.0","1016.9","1013.8","7.0","7.0","23.0","28.2","0"
"21.4","26.1","0.0","52.0","22.0","30.0","59.0","68.0","1012.4","1008.9","8.0","7.0","21.9","24.7","1"
"18.7","30.0","8.6","44.0","15.0","26.0","83.0","53.0","1008.8","1006.6","8.0","4.0","21.8","28.0","0"
"15.8","31.7","0.0","33.0","11.0","13.0","41.0","22.0","1012.8","1010.6","1.0","1.0","24.3","30.0","0"
"18.7","32.5","0.0","39.0","15.0","11.0","41.0","24.0","1012.5","1009.8","1.0","7.0","25.4","30.6","0"
"19.5","32.4","0.0","41.0","22.0","24.0","62.0","71.0","1013.0","1009.5","1.0","7.0","24.2","21.8","1"
"16.2","34.6","1.6","30.0","13.0","13.0","57.0","23.0","1011.9","1008.5","2.0","4.0","23.2","33.1","0"
"19.7","34.4","0.0","31.0","11.0","20.0","54.0","22.0","1010.8","1008.3","0.0","3.0","26.0","32.5","0"
"20.3","37.3","0.0","52.0","17.0","11.0","46.0","19.0","1008.9","1005.4","1.0","1.0","27.2","35.2","1"
"19.6","29.8","7.0","48.0","17.0","13.0","92.0","55.0","1006.1","1004.6","8.0","5.0","20.3","28.4","0"
"17.6","30.5","1.0","44.0","17.0","17.0","48.0","17.0","1009.7","1007.6","1.0","1.0","22.6","28.8","0"
"16.9","31.9","0.0","26.0","13.0","17.0","46.0","25.0","1010.6","1007.8","0.0","5.0","23.5","29.1","0"
"19.4","32.2","0.0","33.0","15.0","17.0","47.0","27.0","1011.7","1010.1","0.0","5.0","24.3","30.0","0"
"19.1","32.4","0.0","37.0","17.0","13.0","47.0","20.0","1015.0","1013.2","1.0","1.0","22.2","31.3","0"
"18.2","32.7","0.0","37.0","19.0","7.0","44.0","21.0","1016.8","1013.6","0.0","1.0","23.0","31.1","0"
"18.3","34.7","0.0","46.0","20.0","17.0","33.0","15.0","1015.1","1012.1","0.0","1.0","26.6","33.5","0"
"20.0","37.3","0.0","48.0","17.0","20.0","30.0","12.0","1015.1","1012.6","0.0","1.0","29.0","35.8","0"
"22.1","38.7","0.0","43.0","17.0","17.0","24.0","12.0","1015.4","1012.3","5.0","5.0","31.2","37.6","0"
"23.9","37.9","0.0","37.0","13.0","15.0","26.0","15.0","1014.0","1011.1","7.0","7.0","29.9","35.8","0"
"24.7","38.1","0.0","41.0","19.0","22.0","39.0","17.0","1012.4","1008.7","4.0","5.0","28.1","37.6","0"
"21.2","35.4","0.0","30.0","13.0","17.0","28.0","7.0","1012.3","1009.5","1.0","1.0","25.9","33.6","0"
"20.9","39.6","0.0","39.0","24.0","9.0","52.0","18.0","1009.9","1005.7","6.0","3.0","25.4","37.2","0"
"25.3","40.1","0.0","50.0","6.0","24.0","31.0","20.0","1003.8","1001.0","7.0","7.0","28.8","37.8","0"
"19.4","30.1","0.0","43.0","19.0","17.0","33.0","19.0","1012.0","1010.0","1.0","1.0","22.4","28.5","0"
"18.4","30.4","0.0","39.0","13.0","19.0","32.0","19.0","1012.7","1010.6","6.0","3.0","22.0","28.0","0"
"18.6","28.0","0.0","54.0","22.0","30.0","32.0","19.0","1012.1","1009.8","1.0","1.0","20.4","26.5","0"
"13.4","27.3","0.0","41.0","17.0","15.0","29.0","13.0","1017.3","1014.4","1.0","1.0","16.8","24.7","0"
"15.3","29.2","0.0","31.0","13.0","17.0","35.0","17.0","1016.0","1013.0","6.0","0.0","21.0","27.8","0"
"18.0","32.5","0.0","52.0","15.0","11.0","35.0","17.0","1013.4","1010.2","0.0","0.0","20.9","30.2","0"
"19.2","32.3","0.0","50.0","15.0","13.0","40.0","23.0","1013.9","1011.9","0.0","1.0","24.0","29.8","0"
"17.8","31.4","0.0","43.0","24.0","17.0","55.0","30.0","1016.8","1014.2","1.0","6.0","21.5","29.5","0"
"19.6","34.6","0.0","43.0","20.0","20.0","45.0","21.0","1018.2","1014.3","0.0","1.0","23.8","32.9","0"
"22.2","36.6","0.0","52.0","20.0","7.0","46.0","21.0","1014.6","1012.0","1.0","7.0","26.4","35.2","0"
"23.2","39.8","0.0","39.0","15.0","17.0","32.0","14.0","1013.6","1010.4","1.0","5.0","30.1","36.9","0"
"24.1","37.2","0.0","83.0","20.0","13.0","35.0","20.0","1012.6","1009.1","0.0","0.0","29.2","35.4","0"
"19.9","31.8","0.0","43.0","6.0","17.0","73.0","40.0","1012.5","1010.1","1.0","8.0","22.5","29.4","1"
"19.7","32.6","10.0","50.0","30.0","20.0","59.0","30.0","1015.2","1012.8","2.0","6.0","23.1","31.4","0"
"19.7","31.2","0.0","46.0","24.0","22.0","62.0","30.0","1016.3","1012.9","7.0","7.0","21.1","30.1","1"
"18.5","25.5","1.6","52.0","20.0","15.0","61.0","79.0","1012.8","1010.3","7.0","8.0","21.4","22.3","1"
"19.0","28.3","29.2","44.0","19.0","24.0","83.0","57.0","1009.1","1006.7","7.0","5.0","21.9","27.3","0"
"20.2","29.8","0.2","33.0","15.0","13.0","78.0","56.0","1008.8","1007.1","8.0","7.0","22.2","27.0","0"
"20.4","27.2","0.4","56.0","20.0","37.0","82.0","58.0","1009.9","1008.2","7.0","7.0","21.6","27.0","1"
"19.5","22.7","32.6","52.0","22.0","22.0","93.0","92.0","1009.1","1007.1","8.0","8.0","20.2","20.3","1"
"19.2","24.5","7.0","52.0","28.0","22.0","90.0","87.0","1003.7","1000.3","8.0","8.0","20.0","21.7","1"
"19.9","32.9","26.0","44.0","17.0","15.0","88.0","59.0","1001.0","999.0","7.0","7.0","23.8","31.6","1"
"19.3","28.2","4.6","41.0","17.0","15.0","60.0","41.0","1007.7","1007.4","7.0","6.0","20.1","26.1","0"
"14.9","29.6","0.0","39.0","11.0","9.0","55.0","40.0","1009.6","1006.4","3.0","5.0","19.1","27.3","0"
"17.2","23.2","0.2","44.0","15.0","26.0","92.0","81.0","1006.3","1004.5","8.0","7.0","17.7","19.7","0"
"16.6","25.9","0.8","26.0","15.0","13.0","91.0","66.0","1003.9","1002.7","8.0","7.0","17.7","23.2","0"
"16.8","31.0","0.0","22.0","11.0","9.0","69.0","38.0","1004.3","1001.8","1.0","5.0","22.4","29.4","0"
"20.3","34.9","0.0","46.0","17.0","17.0","52.0","30.0","1001.1","998.1","1.0","3.0","25.6","33.7","0"
"16.1","25.9","0.0","44.0","22.0","13.0","44.0","27.0","1006.2","1004.4","1.0","1.0","17.6","24.9","0"
"12.1","27.6","0.0","43.0","13.0","13.0","38.0","22.0","1008.0","1006.2","0.0","1.0","18.6","26.3","0"
"14.4","28.5","0.0","33.0","15.0","17.0","41.0","23.0","1010.1","1008.8","1.0","1.0","19.8","27.1","0"
"14.2","30.0","0.0","31.0","9.0","7.0","39.0","19.0","1010.6","1008.5","1.0","1.0","21.6","29.4","1"
"16.2","30.6","9.8","72.0","11.0","9.0","38.0","15.0","1009.6","1007.1","1.0","6.0","22.6","29.1","0"
"14.0","28.3","0.0","31.0","7.0","7.0","55.0","29.0","1011.5","1010.1","1.0","3.0","20.6","27.0","0"
"13.6","30.2","0.0","35.0","2.0","15.0","53.0","24.0","1014.1","1012.1","1.0","3.0","20.6","29.6","0"
"16.3","30.9","0.0","35.0","7.0","15.0","46.0","17.0","1016.2","1014.0","1.0","1.0","22.4","29.6","0"
"18.0","32.5","0.0","33.0","15.0","13.0","42.0","18.0","1016.9","1014.1","0.0","5.0","23.2","32.1","0"
"19.3","32.5","0.0","39.0","24.0","11.0","59.0","26.0","1016.9","1014.1","1.0","7.0","22.5","30.2","0"
"19.8","34.7","0.0","33.0","20.0","11.0","51.0","24.0","1016.0","1013.7","2.0","6.0","24.2","32.9","0"
"20.1","34.6","0.2","46.0","4.0","11.0","53.0","32.0","1015.5","1012.2","4.0","7.0","26.1","32.2","1"
"18.6","36.0","3.0","61.0","15.0","7.0","61.0","27.0","1014.3","1012.0","2.0","6.0","24.9","34.2","0"
"18.8","36.7","0.8","43.0","19.0","17.0","67.0","26.0","1014.2","1010.8","1.0","7.0","23.6","36.0","0"
"21.5","28.6","0.0","37.0","17.0","22.0","59.0","61.0","1010.1","1010.8","7.0","8.0","25.1","26.1","0"
"16.6","30.2","0.4","30.0","11.0","17.0","82.0","32.0","1010.3","1009.4","1.0","6.0","20.5","29.1","0"
"18.8","29.4","0.0","26.0","13.0","9.0","72.0","38.0","1012.7","1011.8","8.0","7.0","20.1","28.8","0"
"17.1","32.9","0.0","31.0","11.0","11.0","63.0","26.0","1017.8","1016.9","1.0","3.0","22.9","31.6","0"
"19.7","34.4","0.0","35.0","19.0","13.0","44.0","24.0","1018.9","1017.5","0.0","1.0","25.7","32.8","0"
"20.6","31.5","0.0","43.0","22.0","24.0","52.0","39.0","1018.7","1015.9","1.0","6.0","24.7","30.4","0"
"21.2","26.9","0.4","46.0","22.0","17.0","88.0","75.0","1016.2","1013.8","8.0","8.0","22.6","25.2","0"
"21.6","28.8","0.2","37.0","17.0","22.0","83.0","69.0","1014.6","1012.8","7.0","7.0","22.9","27.7","1"
"22.1","32.5","6.4","41.0","19.0","19.0","73.0","45.0","1012.4","1010.4","8.0","7.0","24.3","31.3","1"
"21.5","33.3","27.2","39.0","17.0","11.0","80.0","42.0","1010.3","1007.1","7.0","7.0","24.4","32.3","1"
"23.6","40.2","0.0","43.0","19.0","24.0","21.0","8.0","1012.7","1008.9","1.0","2.0","31.5","38.9","0"
"21.4","37.7","0.0","48.0","15.0","13.0","13.0","7.0","1012.2","1009.7","1.0","3.0","29.4","36.0","0"
"19.7","38.9","0.0","44.0","19.0","9.0","31.0","9.0","1012.5","1008.6","1.0","0.0","27.3","37.3","0"
"26.5","42.1","0.0","44.0","30.0","19.0","39.0","14.0","1009.7","1006.2","0.0","0.0","29.3","39.5","0"
"29.3","43.5","0.0","46.0","26.0","20.0","27.0","16.0","1011.5","1009.8","0.0","0.0","34.1","40.5","0"
"27.6","43.7","0.0","46.0","7.0","20.0","30.0","13.0","1015.4","1012.4","1.0","5.0","34.8","41.9","0"
"27.7","41.1","0.0","44.0","30.0","20.0","32.0","17.0","1017.0","1012.8","0.0","0.0","30.4","38.6","0"
"26.3","41.9","0.0","46.0","28.0","19.0","23.0","9.0","1009.4","1003.0","1.0","1.0","32.1","40.5","0"
"19.9","29.7","0.0","46.0","24.0","20.0","47.0","12.0","1002.5","1002.3","1.0","1.0","20.9","27.6","0"
"15.6","34.9","0.0","30.0","20.0","13.0","22.0","8.0","1006.2","1004.1","0.0","0.0","22.7","33.1","0"
"20.0","43.4","0.0","35.0","15.0","19.0","31.0","3.0","1006.3","1003.7","0.0","0.0","28.6","41.0","0"
"25.8","46.0","0.0","52.0","11.0","20.0","13.0","4.0","1007.0","1005.5","6.0","3.0","34.0","44.8","0"
"24.2","41.7","0.0","63.0","17.0","26.0","22.0","14.0","1005.8","1003.8","1.0","6.0","31.8","40.5","0"
"16.1","32.0","0.0","41.0","22.0","20.0","49.0","9.0","1013.8","1010.6","1.0","6.0","19.0","30.6","0"
"18.9","35.4","0.0","52.0","24.0","20.0","38.0","29.0","1013.0","1009.9","1.0","1.0","22.6","32.9","0"
"22.4","39.3","0.0","28.0","17.0","7.0","45.0","26.0","1011.7","1009.0","1.0","5.0","30.2","37.2","0"
"27.4","43.0","0.0","37.0","22.0","11.0","30.0","18.0","1008.1","1004.7","0.0","5.0","34.1","40.0","0"
"29.4","43.8","0.0","52.0","19.0","20.0","22.0","14.0","1004.4","1001.5","3.0","7.0","37.7","42.9","0"
"26.1","29.7","0.0","41.0","26.0","19.0","43.0","74.0","1009.3","1008.7","7.0","7.0","26.3","23.3","0"
"20.6","36.6","0.0","26.0","15.0","13.0","65.0","30.0","1011.3","1008.3","1.0","3.0","24.9","34.3","0"
"24.7","39.2","0.0","50.0","26.0","9.0","50.0","21.0","1010.2","1005.4","1.0","7.0","28.6","37.1","0"
"22.1","38.4","0.6","39.0","19.0","9.0","53.0","24.0","1009.5","1006.4","3.0","5.0","27.1","36.2","0"
"22.6","38.5","0.0","48.0","13.0","11.0","43.0","18.0","1010.8","1007.2","1.0","6.0","29.5","37.0","0"
"22.9","37.3","0.0","39.0","22.0","13.0","55.0","27.0","1011.8","1008.5","0.0","1.0","26.7","36.4","0"
"24.7","39.1","0.0","33.0","19.0","9.0","52.0","20.0","1009.3","1005.1","1.0","1.0","28.4","36.8","0"
"24.4","38.6","0.0","59.0","19.0","13.0","37.0","22.0","1007.8","1004.2","1.0","6.0","29.9","37.2","0"
"21.3","34.0","0.0","39.0","22.0","13.0","25.0","21.0","1007.1","1004.5","1.0","1.0","24.6","32.2","0"
"19.8","35.6","0.0","41.0","15.0","22.0","37.0","15.0","1005.0","1002.1","1.0","1.0","25.7","34.1","0"
"20.6","31.7","0.0","65.0","22.0","24.0","40.0","21.0","1007.4","1007.1","0.0","1.0","22.2","29.9","0"
"16.0","33.7","0.0","26.0","13.0","11.0","23.0","8.0","1013.4","1011.0","0.0","0.0","22.1","31.2","0"
"17.6","37.9","0.0","48.0","11.0","26.0","12.0","5.0","1010.7","1006.0","0.0","1.0","27.2","36.8","1"
"17.9","32.1","0.0","44.0","31.0","17.0","43.0","19.0","1019.6","1017.0","1.0","6.0","22.4","30.6","0"
"19.7","34.6","0.0","39.0","22.0","22.0","24.0","11.0","1018.7","1014.5","1.0","1.0","25.3","33.2","0"
"20.8","37.7","0.0","33.0","17.0","13.0","17.0","10.0","1014.0","1009.2","1.0","0.0","28.9","35.5","0"
"23.2","38.0","0.0","67.0","11.0","6.0","14.0","36.0","1005.9","999.7","7.0","7.0","29.1","30.8","1"
"13.9","20.0","8.2","67.0","33.0","35.0","53.0","34.0","1005.6","1007.5","7.0","7.0","15.1","17.1","0"
"8.1","23.6","0.0","48.0","17.0","19.0","35.0","15.0","1017.4","1016.3","0.0","0.0","14.4","21.9","0"
"11.7","29.8","0.0","24.0","13.0","11.0","23.0","14.0","1020.9","1017.1","1.0","1.0","19.9","27.4","0"
"17.4","36.6","0.0","41.0","22.0","20.0","12.0","4.0","1015.8","1010.9","1.0","2.0","26.6","34.3","0"
"23.8","40.0","0.0","61.0","22.0","20.0","11.0","6.0","1006.5","1001.1","7.0","7.0","32.3","37.3","0"
"17.8","28.7","0.0","41.0","20.0","20.0","47.0","16.0","1010.0","1008.2","5.0","1.0","20.0","27.1","0"
"14.1","28.2","0.0","37.0","11.0","22.0","28.0","16.0","1011.7","1009.1","7.0","7.0","21.5","27.0","0"
"15.8","30.8","0.0","39.0","15.0","17.0","27.0","14.0","1012.2","1009.3","1.0","1.0","22.7","29.2","0"
"16.5","33.1","0.0","46.0","11.0","11.0","15.0","10.0","1013.2","1010.5","1.0","1.0","25.9","31.4","0"
"18.9","33.4","0.0","39.0","17.0","20.0","29.0","16.0","1015.2","1012.5","1.0","1.0","25.8","33.2","0"
"17.0","33.7","0.0","33.0","17.0","20.0","14.0","4.0","1016.3","1013.3","1.0","1.0","25.2","32.5","0"
"19.9","35.8","0.0","35.0","17.0","11.0","33.0","12.0","1015.4","1012.7","4.0","2.0","26.4","34.9","0"
"22.0","36.6","0.0","46.0","19.0","17.0","34.0","15.0","1016.9","1014.2","0.0","2.0","26.3","34.6","0"
"23.7","38.3","0.0","39.0","19.0","9.0","23.0","11.0","1018.4","1015.8","0.0","2.0","29.8","36.8","0"
"24.7","39.1","0.0","37.0","19.0","20.0","18.0","10.0","1018.2","1015.5","7.0","7.0","30.4","36.6","0"
"23.6","39.8","0.0","41.0","20.0","15.0","13.0","4.0","1016.7","1012.6","1.0","1.0","32.2","38.2","0"
"23.7","41.1","0.0","44.0","20.0","22.0","14.0","5.0","1012.9","1009.3","1.0","5.0","33.4","40.1","0"
"25.8","42.5","0.0","52.0","28.0","17.0","13.0","6.0","1010.3","1006.5","6.0","6.0","33.2","41.0","0"
"25.6","31.6","0.0","48.0","20.0","15.0","43.0","35.0","1008.9","1009.5","7.0","8.0","26.0","29.3","0"
"17.3","28.8","0.0","30.0","13.0","13.0","42.0","27.0","1016.4","1014.0","7.0","7.0","21.8","26.1","1"
"15.5","20.6","8.4","20.0","6.0","9.0","94.0","87.0","1016.4","1012.5","8.0","8.0","15.7","20.0","1"
"15.7","31.1","18.4","28.0","7.0","11.0","83.0","42.0","1013.1","1009.8","7.0","1.0","20.4","28.8","0"
"15.7","35.4","0.0","39.0","7.0","20.0","35.0","10.0","1009.6","1006.7","0.0","0.0","26.9","34.4","0"
"19.6","39.4","0.0","31.0","17.0","15.0","15.0","5.0","1007.8","1005.4","0.0","0.0","28.8","37.0","0"
"20.7","32.8","0.0","43.0","28.0","20.0","18.0","7.0","1010.4","1009.2","0.0","0.0","22.0","31.4","0"
"16.7","33.6","0.0","35.0","13.0","22.0","25.0","1.0","1012.6","1010.2","3.0","3.0","21.7","31.4","0"
"17.5","35.2","0.0","39.0","13.0","19.0","7.0","4.0","1012.6","1010.6","1.0","1.0","27.0","33.4","0"
"18.5","38.3","0.0","35.0","20.0","17.0","18.0","2.0","1010.9","1007.7","1.0","7.0","27.4","37.5","0"
"26.0","44.3","0.0","50.0","17.0","20.0","9.0","2.0","1005.1","1002.2","7.0","5.0","32.7","42.6","0"
"26.7","41.0","0.0","57.0","17.0","22.0","23.0","15.0","998.4","996.5","0.0","0.0","33.0","39.8","0"
"17.6","28.9","0.0","52.0","22.0","20.0","35.0","12.0","1008.7","1006.9","0.0","0.0","18.9","26.2","0"
"16.6","33.0","0.0","39.0","15.0","17.0","24.0","11.0","1009.6","1006.5","0.0","0.0","24.0","30.3","0"
"17.9","27.6","0.0","44.0","19.0","24.0","33.0","13.0","1013.9","1013.2","0.0","0.0","19.4","25.3","0"
"14.3","29.2","0.0","39.0","20.0","20.0","29.0","6.0","1017.0","1013.5","0.0","1.0","17.8","27.0","0"
"17.6","34.4","0.0","46.0","28.0","19.0","46.0","21.0","1014.1","1011.3","2.0","7.0","23.1","32.0","0"
"22.1","24.8","0.0","54.0","28.0","30.0","55.0","68.0","1016.3","1017.1","7.0","7.0","24.2","20.6","1"
"17.2","32.8","3.8","41.0","19.0","11.0","57.0","34.0","1016.7","1014.2","0.0","2.0","23.1","31.2","0"
"19.1","35.4","0.0","35.0","19.0","7.0","53.0","25.0","1018.1","1014.2","0.0","3.0","24.9","33.4","0"
"22.5","38.6","0.0","35.0","7.0","13.0","28.0","14.0","1015.5","1012.2","0.0","0.0","30.6","37.5","0"
"25.7","40.4","0.0","39.0","28.0","13.0","27.0","13.0","1014.5","1011.5","0.0","1.0","29.9","39.2","0"
"25.7","39.6","0.0","43.0","22.0","20.0","24.0","12.0","1016.5","1013.8","0.0","1.0","30.8","38.1","0"
"25.6","39.2","0.0","39.0","26.0","11.0","24.0","15.0","1018.1","1015.1","0.0","1.0","30.6","37.2","0"
"25.8","40.0","0.0","41.92093023255814","17.0","15.0","20.0","13.0","1016.4","1012.6","0.0","1.0","31.7","39.2","0"
"25.3","40.8","0.0","35.0","17.0","9.0","15.0","11.0","1012.0","1008.7","0.0","0.0","34.0","38.1","0"
"27.6","41.9","0.0","52.0","13.0","15.0","21.0","9.0","1009.4","1006.2","0.0","0.0","32.6","40.9","0"
"24.2","41.6","0.4","46.0","9.0","11.0","18.0","10.0","1006.2","1002.9","1.0","5.0","34.0","40.1","0"
"25.2","38.2","0.0","46.0","17.0","19.0","15.0","10.0","1005.8","1003.7","0.0","0.0","29.6","36.5","0"
"21.5","37.9","0.0","43.0","11.0","19.0","19.0","9.0","1007.4","1006.1","4.0","1.0","29.6","36.4","0"
"20.5","34.7","0.0","31.0","15.0","7.0","25.0","13.0","1012.8","1011.1","7.0","6.0","23.0","34.1","0"
"21.8","34.0","0.0","43.0","24.0","19.0","48.0","30.0","1014.7","1012.1","7.0","7.0","24.7","32.8","0"
"22.9","29.9","0.0","43.0","24.0","22.0","55.0","37.0","1010.6","1008.9","8.0","8.0","23.8","29.3","0"
"16.7","32.4","0.8","33.0","11.0","13.0","74.0","20.0","1013.4","1012.0","1.0","0.0","20.5","30.6","0"
"17.2","34.6","0.0","44.0","22.0","13.0","45.0","20.0","1016.6","1014.7","0.0","1.0","22.4","32.9","0"
"20.7","35.8","0.0","43.0","30.0","11.0","41.0","20.0","1018.2","1015.5","0.0","1.0","24.0","32.9","0"
"22.3","36.6","0.0","37.0","24.0","13.0","36.0","21.0","1016.6","1013.3","0.0","0.0","26.5","33.5","0"
"22.6","38.5","0.0","48.0","22.0","20.0","34.0","13.0","1015.1","1011.2","0.0","0.0","27.3","37.1","0"
"23.1","38.3","0.0","46.0","28.0","15.0","32.0","16.0","1013.8","1011.1","0.0","1.0","27.5","36.3","0"
"23.2","39.0","0.0","35.0","20.0","15.0","30.0","10.0","1012.1","1008.7","1.0","1.0","27.1","36.5","0"
"23.6","39.8","0.0","43.0","20.0","20.0","33.0","12.0","1010.2","1007.5","1.0","3.0","28.2","37.8","0"
"25.7","40.3","0.0","39.0","20.0","13.0","24.0","10.0","1010.6","1007.5","2.0","3.0","29.3","39.2","0"
"24.7","39.5","0.0","39.0","19.0","9.0","20.0","17.0","1009.9","1007.2","3.0","6.0","30.9","37.4","0"
"25.6","39.1","0.0","54.0","15.0","20.0","29.0","17.0","1010.4","1008.5","5.0","6.0","29.1","36.9","0"
"21.2","32.3","0.0","48.0","28.0","17.0","49.0","31.0","1015.6","1013.4","6.0","7.0","23.1","30.2","0"
"19.8","35.7","0.0","43.0","22.0","17.0","38.0","23.0","1014.8","1010.7","4.0","1.0","22.5","33.4","0"
"22.1","38.3","0.0","30.0","17.0","11.0","23.0","14.0","1012.7","1010.1","1.0","2.0","27.8","36.8","0"
"23.5","39.8","0.0","65.0","17.0","19.0","20.0","8.0","1013.8","1010.8","0.0","1.0","30.9","38.8","0"
"23.6","40.3","0.0","35.0","24.0","13.0","26.0","14.0","1014.9","1011.8","0.0","1.0","29.7","37.9","0"
