"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"2009-07-04","Cobar","7.1","13.5","0","2.6","5.7","SW",33,"SW","WSW",17,15,85,70,"1021.3","1020.2",6,7,"9.9","12.4","No"
"2009-07-05","Cobar","8.3","14.7","0","2.4","7.4","SSW",24,"SSW","SSW",13,7,79,55,"1021.8","1019.7",7,6,"10.6","14","No"
"2009-07-06","Cobar","4.4","12.8","0","2.2","6.1","S",22,"S","S",6,7,77,50,"1022.5","1019.5",7,4,"7.1","12.4","No"
"2009-07-07","Cobar","1.7","14.6","0","1","9.8","ESE",20,"S","S",6,11,85,40,"1022.1","1020.1",2,1,"5.7","14.5","No"
"2009-07-08","Cobar","5.3","16.6","0","2","9.6","NE",31,"E","ENE",13,11,74,50,"1025.1","1023.2",3,3,"9.5","16.3","No"
"2009-07-09","Cobar","6.3","17","0","2.2","10","ENE",30,"E","E",19,11,64,42,"1027.8","1024.9",1,1,"9.8","16.9","No"
"2009-07-10","Cobar","5.6","17.6","0","2.4","10","E",30,"E","ENE",20,11,78,42,"1025.2","1021.1",2,2,"9.1","17.5","No"
"2009-07-11","Cobar","8.4","18.4","0","2.8","7","ENE",33,"NE","N",15,17,65,42,"1019.7","1015.2",4,3,"10.9","17.9","No"
"2009-07-12","Cobar","10.5","19.5","0.2","3.4","2.9","NNE",28,"NNW","WNW",9,7,59,56,"1013.3","1011.5",7,8,"12.7","16.8","No"
"2009-07-13","Cobar","7.7","15.6","0.2","1.2","5.5","WNW",28,"NNW","W",6,15,95,46,"1011.6","1009.7",7,7,"9.8","14","No"
"2009-07-14","Cobar","4.6","14.7","0","1.4","5.5","WNW",35,"NW","WNW",9,19,75,46,"1010.7","1007.9",5,6,"8.6","13.2","Yes"
"2009-07-15","Cobar","6.3","12","5.8","2","2.5","SW",22,"NNW","SW",6,11,98,92,"1008.9","1009.3",8,7,"8.1","9.6","Yes"
"2009-07-17","Cobar","1.9","13.7","0","1","7.1","SW",15,"WSW","SW",4,4,79,55,"1023","1021.4",4,7,"7.3","12.9","No"
"2009-07-18","Cobar","3.2","15.3","0","0.8","8.9","WSW",24,"NNE","NW",6,7,80,44,"1023.5","1020",3,5,"8.7","14.8","No"
"2009-07-19","Cobar","3.7","17.6","0","2.2","10.3","NW",24,"N","NW",11,7,60,39,"1023.7","1021.7",1,0,"10.2","17.4","No"
"2009-07-20","Cobar","4.7","18.5","0","2","10.6","N",33,"NE","NNW",17,17,57,34,"1025","1020.5",0,0,"10.2","17.8","No"
"2009-07-21","Cobar","8.2","22.7","0","3.8","9.1","NNW",31,"N","N",15,17,48,38,"1019.8","1015.2",7,6,"12.7","21.8","No"
"2009-07-22","Cobar","12.2","17.4","0","4.2","1.7","NW",43,"N","NW",13,11,61,90,"1012","1010.2",6,8,"16.5","14.8","Yes"
"2009-07-23","Cobar","5.1","13","2.4","1.6","8.1","WSW",33,"WSW","SW",11,20,74,49,"1019.1","1020.3",1,3,"9.2","12.6","No"
"2009-07-24","Cobar","1.2","15.5","0","1.6","10.3","ESE",20,"E","ENE",7,4,75,38,"1027","1024.7",0,1,"8","14.8","No"
"2009-07-25","Cobar","3.4","17.1","0","1.8","9.5","NNW",33,"NE","NNE",13,13,66,40,"1025.3","1021",1,2,"9.8","16.4","No"
"2009-07-26","Cobar","8.9","12.2","0.8","2.4","1.2","N",24,"NNE","S",7,11,91,77,"1018.1","1013.5",8,7,"9.1","11.4","Yes"
"2009-07-27","Cobar","4.6","11.4","1.8","0.6","1.4","SSW",30,"WSW","SW",7,13,99,74,"1022.6","1022.7",8,7,"6","11.1","No"
"2009-07-28","Cobar","3.6","16.6","0","0.8","8.2","WNW",26,"WNW","W",6,15,80,52,"1027","1025.1",2,6,"9.3","15.9","No"
"2009-07-29","Cobar","5.3","15.1","0","2.2","2.9","SSW",24,"W","SW",4,11,72,56,"1028.4","1027",1,7,"11.6","14.6","No"
"2009-07-30","Cobar","4.9","15.8","0","1.6","5.5","S",20,"SW","SW",6,9,90,55,"1027.9","1024.6",3,7,"10.2","14.2","No"
"2009-07-31","Cobar","9.3","17.2","0","1.4","6.2","WSW",26,"W","SW",7,15,71,50,"1025.4","1023.8",8,5,"11.4","16.3","No"
"2009-08-01","Cobar","4.7","16.3","0","2.6","10.1","SE",20,"S","SSW",6,9,73,48,"1028.6","1026.2",0,2,"11.1","15.7","No"
"2009-08-02","Cobar","5.2","17.6","0","2.2","10.1","SW",17,"E","WSW",7,2,64,41,"1029.4","1025.4",0,0,"12.1","17.4","No"
"2009-08-03","Cobar","4.6","17.8","0","2","10.5","SSW",24,"W","WSW",7,4,60,44,"1026.2","1023.3",1,1,"12.4","17.5","No"
"2009-08-04","Cobar","5.6","18.7","0","1.4","3.9","SSW",20,"ENE","S",4,11,60,36,"1023.1","1019.8",4,6,"12.4","18.3","No"
"2009-08-05","Cobar","5.9","19.9","0","5","6.3","SW",20,"NNW","WSW",4,11,64,31,"1022.9","1020.7",5,2,"11.4","18.9","No"
"2009-08-06","Cobar","8","20.5","0","2.4","9.9","NNW",26,"NNE","NE",13,9,50,31,"1023","1018.2",5,2,"13.1","20.1","No"
"2009-08-07","Cobar","7.2","19.2","0","4.2","10.1","SW",44,"NNW","SW",15,28,40,30,"1018.1","1018.4",1,1,"15","17.2","No"
"2009-08-08","Cobar","2.3","16.2","0","4.2","10.8","ESE",24,"SSE","ESE",9,7,48,27,"1025.2","1021.4",0,1,"8.3","15.6","No"
"2009-08-09","Cobar","1.7","17.6","0","3.2","8.8","NNE",19,"NE","NNE",9,6,55,26,"1020.7","1016.5",7,7,"7.7","16.2","No"
"2009-08-10","Cobar","6.2","21.4","0","2.4","9.8","NNE",43,"E","N",7,13,48,16,"1016.1","1012.2",7,7,"10.7","20.1","No"
"2009-08-11","Cobar","8.4","19.1","0","5.4","5.8","NW",44,"W","NW",15,20,55,29,"1012.7","1011.1",1,1,"12.8","18.2","No"
"2009-08-12","Cobar","7.5","19.3","0","4","9.8","SW",37,"NNW","WNW",6,13,43,32,"1014.6","1012.2",1,1,"14.5","18.7","No"
"2009-08-13","Cobar","4.1","19","0","3.8","7.8","SW",28,"ENE","WSW",2,13,53,38,"1017.8","1016.1",0,7,"14","17","No"
"2009-08-14","Cobar","6.5","20.3","0","2.4","10.7","SSE",17,"ENE","W",6,6,46,32,"1021.9","1018.8",0,1,"15.5","20.1","No"
"2009-08-15","Cobar","7.4","22.8","0","3.6","10.6","NE",35,"N","NNE",17,15,43,23,"1020.8","1016.5",0,0,"13.7","22.5","No"
"2009-08-16","Cobar","13.4","28","0","6.4","2.3","NW",57,"NNE","NNW",26,22,25,22,"1013.4","1008.8",7,6,"17.6","26.5","No"
"2009-08-17","Cobar","7.8","18.2","0","6","10.8","SW",37,"SSW","SW",15,22,47,28,"1021.2","1021.8",0,1,"13.1","17.3","No"
"2009-08-18","Cobar","5.2","18.8","0","3.4","10.7","ESE",26,"ENE","ESE",7,11,36,24,"1029.4","1025.8",0,0,"13.4","18.4","No"
"2009-08-19","Cobar","4.9","21.3","0","4","9.4","NNW",24,"ENE","NNW",6,9,51,21,"1026.9","1021.5",2,3,"12.8","20.2","No"
"2009-08-20","Cobar","10","22.8","0","3.4","10","WSW",22,"ENE","NW",2,11,37,28,"1019.8","1015.3",6,1,"16.6","21.9","No"
"2009-08-21","Cobar","10.5","27.6","0","4","4.4","WNW",61,"N","WNW",20,28,37,16,"1009.3","1004.8",6,8,"18.7","25.6","No"
"2009-08-22","Cobar","11.9","19.9","0.4","6.2","2.2","N",30,"NNE","NNW",13,15,68,56,"1012.1","1010.6",7,8,"14.7","18","No"
"2009-08-23","Cobar","14.1","28.9","0.2","2.2","7","WNW",37,"NE","NW",13,17,69,29,"1011.2","1007",7,5,"17.2","28.5","No"
"2009-08-24","Cobar","15.4","23.2","0","4.2","3.9","WNW",57,"NNE","NW",6,19,74,44,"1010.5","1006.5",7,6,"17.8","21.9","No"
"2009-08-25","Cobar","10.4","17.5","0","6","9.8","WSW",65,"SW","WNW",20,13,42,32,"1015.5","1013",4,4,"12.2","16","No"
"2009-08-26","Cobar","6.2","18.8","0","4.2","11","W",22,"SSE","W",9,13,51,30,"1021.4","1018.4",0,0,"12","18.1","No"
"2009-08-27","Cobar","5.2","23.3","0","3.4","11.1","NW",31,"NNE","NW",13,17,34,15,"1019.9","1015.4",0,4,"15.5","22.5","No"
"2009-08-28","Cobar","6.5","23.7","0","4.8","5.7","ENE",24,"NNE","N",11,13,32,19,"1017.8","1013.4",3,7,"16.6","23","No"
"2009-08-29","Cobar","15.4","26.7","0.4","5.2","1.4","WSW",48,"N","W",19,26,40,20,"1004.8","1005",7,7,"20.7","25.7","No"
"2009-08-30","Cobar","9.3","16.3","0","7.8","11.3","WSW",54,"SW","WSW",24,11,47,26,"1020","1017.8",1,3,"11.3","14.7","No"
"2009-08-31","Cobar","3.5","18.2","0","4","10.8","WNW",35,"WSW","WSW",6,9,44,31,"1023.5","1020",1,1,"11.9","17.8","No"
"2009-09-01","Cobar","6.6","21.1","0","4.8","11","NE",22,"SSE","W",4,6,47,28,"1023.7","1020.2",0,2,"15.2","20.4","No"
"2009-09-02","Cobar","7.4","22.9","0","3.8","11.2","E",39,"ENE","ESE",13,9,40,21,"1022.5","1017.5",0,0,"15.8","22","No"
"2009-09-05","Cobar","6.1","19","8","6","11.4","SW",30,"SSW","SSW",7,13,57,31,"1019.7","1017.2",0,0,"13","18.2","No"
"2009-09-06","Cobar","6.7","21.7","0","3.8","10.6","NE",39,"NE","N",13,17,45,26,"1017.3","1011.4",0,2,"14.5","20.4","No"
"2009-09-07","Cobar","13.3","21","0","7.2","8.3","WSW",54,"WSW","WSW",22,28,40,26,"1006.6","1006.5",3,4,"16.3","19.1","No"
"2009-09-08","Cobar","7.9","18.5","0","6.2","10.7","SW",41,"WSW","SW",17,20,71,36,"1013.9","1012.7",3,3,"12.5","16.9","No"
"2009-09-09","Cobar","4.9","18.6","0","4.8","11.3","SW",35,"SW","W",6,15,56,29,"1017.2","1014.2",1,1,"12.1","18.1","No"
"2009-09-10","Cobar","4.4","19.7","0","4.4","11.3","W",31,"SE","WSW",4,11,47,25,"1020.1","1017.8",0,3,"12.7","19.3","No"
"2009-09-11","Cobar","6.5","26","0","4.6","11.3","NNW",37,"NNE","NW",15,13,30,15,"1022.6","1018.8",0,0,"17.1","25.6","No"
"2009-09-12","Cobar","12","30.1","0","7.6","11.2","NNW",44,"N","NNW",22,20,18,6,"1022.1","1018.6",0,0,"21.8","29.1","No"
"2009-09-13","Cobar","14.5","32.7","0","10.8","11","NW",46,"N","NW",19,20,17,7,"1018.8","1015.8",0,0,"22.9","32.2","No"
"2009-09-14","Cobar","13.8","24.6","0","10","10.9","SSE",33,"SSE","S",15,11,34,21,"1021.6","1018.1",0,0,"16.6","23.8","No"
"2009-09-15","Cobar","8.1","24.2","0","6.4","10.6","SW",24,"SSE","WSW",13,9,17,14,"1020.9","1016.9",5,3,"17.8","24.1","No"
"2009-09-16","Cobar","7.1","28.2","0","5.2","11.5","E",26,"E","NW",15,9,20,6,"1019.6","1015.5",0,0,"18.5","27.8","No"
"2009-09-17","Cobar","15.7","31.3","0","6.2","3.5","NW",50,"NNE","W",24,11,21,25,"1013.4","1013.9",5,8,"24.7","25.9","Yes"
"2009-09-18","Cobar","10.9","22.9","7","5.2","9.9","SW",24,"SE","W",11,7,77,35,"1022.6","1018.9",3,1,"14.7","22.4","No"
"2009-09-19","Cobar","9.6","26.6","0","4","10.9","W",31,"N","WSW",6,11,46,27,"1019.4","1014.8",1,3,"19.8","26","No"
"2009-09-20","Cobar","14.4","29.2","0","6","9.2","W",59,"NNE","WNW",9,17,35,34,"1015.4","1012.4",6,7,"22.4","26.5","No"
"2009-09-21","Cobar","14.8","21.5","0.6","6.8","0.6","NNW",44,"NE","NNE",11,24,51,94,"1013.8","1007.9",7,8,"18.4","17.3","No"
"2009-09-22","Cobar","15.1","29.6","1","2.2","3.1","WNW",83,"NNE","NW",26,11,65,43,"1003.9","998.3",7,7,"20","26.9","No"
"2009-09-23","Cobar","9.6","18.7","0.4","9.2","1.9","WNW",74,"W","WSW",26,30,78,45,"1008.3","1011.2",7,6,"11.4","17.7","No"
"2009-09-24","Cobar","7.1","21.7","0","4.2","11.2","W",33,"S","WSW",9,17,52,26,"1019.4","1015.2",0,1,"14.8","21.1","No"
"2009-09-25","Cobar","8.8","27.5","0","6.2","10.5","NNW",65,"N","NNW",17,37,29,12,"1013.6","1005.8",0,2,"19.8","26.8","No"
"2009-09-26","Cobar","8.7","17.7","0","13","9.7","WSW",63,"WSW","W",30,31,38,24,"1013.4","1011.4",1,5,"11.4","16.3","No"
"2009-09-27","Cobar","6.9","16.8","0","8.2","11.7","SW",50,"SW","WSW",28,31,45,23,"1018.5","1014.8",2,1,"11.3","15.6","No"
"2009-09-28","Cobar","7.7","19.3","0","7","11.6","WSW",39,"S","WSW",13,13,41,22,"1016.9","1012.8",1,0,"11","18.2","No"
"2009-09-29","Cobar","5.9","22.1","0","5.8","11.5","W",28,"SE","SW",6,9,36,16,"1017.2","1013",1,3,"15","21.2","No"
"2009-09-30","Cobar","7.4","27.6","0","5.8","11.9","N",35,"NNE","NNW",17,20,15,6,"1018","1013.1",1,0,"20.6","26.7","No"
"2009-10-01","Cobar","14.7","34.9","0","10","11.4","NNW",43,"NNE","NW",17,22,9,1,"1013.3","1007.9",0,0,"25","33.8","No"
"2009-10-02","Cobar","16.6","33.4","0","11","9.2","WNW",72,"NNW","WNW",15,43,24,10,"1006.8","1002.1",7,2,"24.6","31","No"
"2009-10-03","Cobar","11.6","17.7","0","10.6","3.7","SW",44,"SW","SW",17,13,59,32,"1014.2","1013.3",7,6,"12.7","17.2","No"
"2009-10-04","Cobar","8.2","20.8","0","4","7.7","SW",30,"S","SW",9,11,55,36,"1017.8","1016.1",6,5,"14.4","18.7","No"
"2009-10-05","Cobar","11.2","24.1","0","3.8","11.7","SW",33,"SSW","SW",13,15,54,28,"1020.3","1018.6",1,3,"16.2","21.9","No"
"2009-10-06","Cobar","8","22.4","0","7.6","12","SW",41,"S","SW",7,20,44,23,"1021.6","1018.2",1,4,"15.1","21.1","No"
"2009-10-07","Cobar","5.4","18.1","0","8.4","12","SW",44,"SSW","SW",19,20,51,26,"1020.6","1019.3",0,2,"9.7","17.1","No"
"2009-10-08","Cobar","4","19.6","0","7.4","12.1","S",31,"S","SSE",11,9,42,17,"1023.3","1020.9",0,0,"10.3","18.7","No"
"2009-10-09","Cobar","6.1","22","0","5.6","11.9","SE",30,"E","ESE",17,9,34,16,"1024.2","1021.6",0,1,"13.6","21.1","No"
"2009-10-10","Cobar","9.7","24.4","0","6.8","7.9","E",41,"ENE","NW",24,7,45,16,"1024.4","1020.5",1,7,"14.3","22.1","No"
"2009-10-11","Cobar","10.3","27.7","0","6.6","10.5","NW",48,"NE","NNW",17,9,39,13,"1019.2","1014.1",1,1,"17.3","25.7","No"
"2009-10-12","Cobar","16.3","29.1","0","8.4","0.9","W",76,"NNE","WSW",24,35,50,73,"1008","1007.1",7,7,"19","16.8","No"
"2009-10-13","Cobar","9.1","23.8","0.6","4.6","10.1","WSW",69,"WNW","NW",15,35,33,19,"1007.6","1003.3",0,4,"16.6","22.4","No"
"2009-10-14","Cobar","12.4","21.5","0","10.4","11.2","WSW",54,"W","W",24,22,47,28,"1008.7","1008.8",2,4,"14.7","20.8","No"
"2009-10-15","Cobar","9.5","21.6","0","7.6","9.2","WSW",50,"SW","WSW",19,26,38,29,"1013.6","1011.7",7,7,"16","19.7","No"
"2009-10-16","Cobar","6.7","19.5","0","7.2","12.6","SW",44,"SSW","SW",19,22,46,22,"1019.9","1018.6",1,2,"11.6","18.9","No"
"2009-10-17","Cobar","7.8","22.1","0","7.6","9.6","SSE",31,"S","S",7,15,46,30,"1023.4","1021.4",0,5,"14.4","20.3","No"
"2009-10-18","Cobar","8.5","24.8","0","6","12.5","SW",35,"SSE","SW",7,7,40,20,"1026.4","1023.8",0,0,"16.3","24.2","No"
"2009-10-19","Cobar","9.9","28.6","0","7","12.9","NW",30,"ESE","SSW",13,9,27,13,"1026.3","1022.6",0,0,"19.4","27.3","No"
"2009-10-20","Cobar","13.9","32.6","0","7.6","12.7","NW",39,"NNE","SW",13,13,15,11,"1022.6","1018.8",0,0,"23.5","31.6","No"
"2009-10-21","Cobar","15.4","36","0","9.6","12.3","NW",33,"NE","NNW",11,17,12,7,"1020.1","1017.4",1,6,"27.2","34.5","No"
"2009-10-22","Cobar","17.1","36.7","0","11.4","9.8","WSW",48,"SSE","SW",6,11,13,5,"1018.5","1016.7",3,5,"27.6","36","No"
"2009-10-23","Cobar","17.5","35.1","0","11.2","11","SSW",43,"ESE","SSW",13,6,19,13,"1019","1016.7",3,3,"28","33.2","No"
"2009-10-24","Cobar","17.3","31.3","0","12.4","7","SSW",37,"E","SW",6,15,21,18,"1020","1017.7",7,7,"21.8","28.5","No"
"2009-10-25","Cobar","18.1","27.2","0","8","2.1","SW",69,"SSW","WSW",11,19,54,29,"1016.9","1011.6",8,8,"19.9","26.6","Yes"
"2009-10-26","Cobar","9.8","16.1","6","6.8","0.1","SE",57,"S","ESE",11,28,95,94,"1015.9","1014",8,8,"12","15","Yes"
"2009-10-27","Cobar","11.7","23.7","25.6","4","5.9","SE",46,"E","E",24,24,75,55,"1020.4","1018.4",7,7,"15.5","22.2","No"
"2009-10-28","Cobar","15.3","26.1","0.2","3.6","8","ENE",35,"ENE","NNE",20,7,73,57,"1021.9","1019.4",7,6,"18.6","24.1","No"
"2009-10-29","Cobar","16.4","31.2","0.2","4.4","8.2","N",44,"ENE","NNE",17,19,64,30,"1020.4","1017.7",5,5,"21.6","30.4","No"
"2009-10-30","Cobar","17.9","30.7","0","8.6","11.8","SE",33,"NE","NNW",15,7,61,32,"1021.4","1019",1,7,"22.5","29.7","No"
"2009-10-31","Cobar","19.6","33.4","0","8.8","11.8","E",31,"NNE","W",13,4,46,24,"1021.7","1018.6",2,3,"25.3","32.2","No"
"2009-11-01","Cobar","21.2","35","0","10","12.8","NE",26,"NNE","S",13,6,39,24,"1021.5","1018.3",1,3,"26.6","33.3","No"
"2009-11-02","Cobar","21.9","37.5","0","10.4","12.7","NNW",28,"NW","NNW",15,15,29,17,"1019.6","1015.7",2,3,"29.6","36.3","No"
"2009-11-03","Cobar","21.3","38.3","0","12.6","11.3","SW",56,"NW","WNW",20,24,18,10,"1013.8","1010.3",6,7,"31.2","37.4","No"
"2009-11-04","Cobar","16.7","28.3","0","14.6","10.6","SW",30,"S","SSW",11,17,48,20,"1017.8","1015.8",7,3,"18.5","26.5","No"
"2009-11-05","Cobar","14.3","27.3","0","10.4","13.1","SSE",30,"SE","WSW",15,11,27,16,"1019.1","1016.3",1,1,"19.9","26.3","No"
"2009-11-06","Cobar","14.9","31.3","0","8.6","12.7","E",44,"E","SW",17,9,55,20,"1020","1017.5",0,2,"21.7","30.3","No"
"2009-11-07","Cobar","16.6","29.2","0","10.6","11.5","ENE",41,"E","E",20,17,53,33,"1024.1","1021.6",1,4,"21.4","27.6","No"
"2009-11-08","Cobar","18","31.8","0","10.2","12.6","ENE",43,"ENE","NE",24,15,55,27,"1024.9","1021.7",1,4,"22.6","30.9","No"
"2009-11-09","Cobar","20","32.7","0","10.6","11.7","ENE",35,"NE","ESE",20,13,44,23,"1023","1018.9",1,2,"24.6","30.9","No"
"2009-11-10","Cobar","18.9","34.1","0","9.6","13.7","SSE",43,"N","SSW",15,11,46,20,"1020.5","1017.1",0,2,"24.1","32.9","No"
"2009-11-11","Cobar","19.8","36.5","0","10.2","12.8","NW",30,"NW","WSW",20,6,22,15,"1020.9","1017.9",0,1,"27.8","34.5","No"
"2009-11-12","Cobar","21.7","40.4","0","11.8","10.3","WSW",72,"SW","SW",9,11,20,10,"1018.8","1014.4",1,2,"31.5","39.1","No"
"2009-11-13","Cobar","21.9","37.4","0","13.8","13.1","S",37,"SSE","SSW",11,17,21,7,"1014.7","1011",1,1,"30","37.2","No"
"2009-11-14","Cobar","20.2","36.4","0","14.2","13.2","E",37,"NE","E",15,9,43,16,"1013.6","1009.7",1,1,"25.2","35.2","No"
"2009-11-15","Cobar","22.5","39.8","0","10.6","11.4","SSW",33,"NNW","SSE",13,9,16,8,"1010.7","1007.9",1,1,"32.1","38","No"
"2009-11-16","Cobar","25.3","41.7","0","12.4","7.7","SW",46,"NE","WNW",15,6,12,8,"1008","1003.8",1,7,"34.3","39.2","No"
"2009-11-17","Cobar","23.6","38.2","0","16.8","12.1","SW",43,"SSE","SW",11,20,16,9,"1006.8","1004.6",1,1,"28.8","36.8","No"
"2009-11-18","Cobar","21","41.8","0","14.8","12.7","WNW",31,"NE","WNW",17,11,24,8,"1008.4","1005.2",1,1,"27.3","39.9","No"
"2009-11-19","Cobar","27.4","43.9","0","13.8","8.5","WSW",44,"NNW","W",9,20,16,6,"1009.6","1006",7,5,"31.1","43.4","No"
"2009-11-20","Cobar","28.8","45.4","0","17","8.8","N",56,"N","N",15,15,13,6,"1008.2","1004.4",1,6,"37.3","43.3","No"
"2009-11-21","Cobar","27.3","39.7","0","20.2","9.7","S",39,"SSE","NNE",13,9,32,19,"1009.6","1004.6",2,1,"30.2","37.5","No"
"2009-11-22","Cobar","26.1","33.1","0","12","2.9","WNW",57,"WNW","WNW",22,17,42,51,"1006.1","1008.2",8,7,"28.6","27.4","No"
"2009-11-23","Cobar","17.6","19.6","0.2","10","0.2","SSE",43,"SE","SSE",9,13,64,79,"1018.3","1018.5",8,8,"18.3","14.8","Yes"
"2009-11-24","Cobar","13.8","33.8","7","1.8","6.1","ESE",35,"SE","ENE",19,11,70,36,"1018.2","1015.2",7,7,"19.6","32.3","No"
"2009-11-25","Cobar","19.4","36.7","0","6.4","12","E",54,"NE","NE",26,19,44,22,"1017.4","1013",1,6,"27.5","34.8","No"
"2009-11-26","Cobar","21.4","28.1","0.6","12.6","4.6","SW",44,"SSW","W",7,17,73,65,"1011.5","1011.3",7,7,"24","23.7","Yes"
"2009-11-27","Cobar","15.4","33","2","4.8","12.6","NNW",41,"NW","W",6,20,41,24,"1012.5","1009.4",0,1,"24.8","30.6","No"
"2009-11-28","Cobar","19.8","32.2","0","11.6","11.1","WNW",52,"SSW","WNW",17,19,35,12,"1009.3","1005.2",0,1,"21.6","30.1","No"
"2009-11-29","Cobar","18.5","26.2","0","15.6","12","W",57,"WSW","W",30,24,42,25,"1006.2","1005.4",3,1,"20","24.5","No"
"2009-11-30","Cobar","15.4","27.3","0","10.8","10.9","SW",37,"SSW","WSW",11,19,43,25,"1010.3","1008.1",1,7,"20.7","25.6","No"
"2009-12-01","Cobar","14","28","0","8.8","12.4","S",37,"ESE","SSE",20,15,50,19,"1013.6","1012.5",1,2,"19.1","26.8","No"
"2009-12-02","Cobar","15.3","29.8","0","10","12.5","E",37,"ENE","SE",20,9,37,11,"1019.1","1016.6",0,1,"20.2","28.4","No"
"2009-12-03","Cobar","17.1","34","0","12","11.8","ENE",33,"NE","E",20,9,28,9,"1019","1015.4",0,1,"23.7","31.5","No"
"2009-12-04","Cobar","17.5","35.8","0","11","12.4","W",41,"SE","W",7,19,33,7,"1015.8","1013.1",0,1,"25","35","No"
"2009-12-05","Cobar","15.5","32.7","0","14.6","12.4","WSW",35,"SE","S",13,13,6,4,"1015.5","1013.1",1,1,"24.6","30.7","No"
"2009-12-06","Cobar","17.5","33.5","0","13.6","12.5","WSW",39,"SSE","NW",9,9,24,13,"1014.8","1012",1,1,"24.6","30.7","No"
"2009-12-07","Cobar","19.8","37.5","0","10.8","12.5","WNW",37,"ESE","NW",7,13,16,7,"1012.6","1009.1",1,2,"29.1","36.2","No"
"2009-12-08","Cobar","22.8","39.9","0","14","8.2","SW",74,"NE","W",17,28,10,5,"1006.6","1002.6",1,7,"31.5","38.2","No"
"2009-12-09","Cobar","13.3","31.3","0","13.8","12.5","SSW",24,"ESE","SW",9,9,49,15,"1011.6","1008.7",1,1,"19","28.4","No"
"2009-12-10","Cobar","18.9","35","0","10.4","4","WSW",54,"NNE","W",15,28,14,13,"1008.6","1007.1",6,8,"26.7","32.1","No"
"2009-12-11","Cobar","15.5","25","0","10.4","7.4","SSW",48,"SSW","WSW",19,17,60,17,"1015.4","1017.1",7,6,"15.5","24.2","No"
"2009-12-12","Cobar","13.4","31.9","0","8.2","12.2","SSW",33,"SSE","SSW",13,13,22,9,"1019.1","1015.5",2,1,"21.1","29.7","No"
"2009-12-13","Cobar","18.4","33.9","0","11.8","12.4","SSW",37,"SSE","SSW",13,19,30,14,"1017.3","1014.4",1,1,"24.1","31.7","No"
"2009-12-14","Cobar","18.9","35.9","0","12.8","12.4","WSW",39,"ESE","SSW",15,11,23,11,"1016.5","1014",1,1,"27.1","34.5","No"
"2009-12-15","Cobar","19.8","38.8","0","12.4","12.6","SW",54,"E","W",11,6,42,9,"1017.1","1013.9",0,1,"27.2","36.9","No"
"2009-12-16","Cobar","22.8","41.9","0","13.4","12.7","NW",44,"ENE","N",20,15,24,6,"1014.9","1011.7",1,3,"31.2","40.8","No"
"2009-12-17","Cobar","26.5","41.8","0","15.2","11.1","NNW",67,"NW","NW",31,22,20,14,"1013","1009.3",1,5,"34.4","38.5","Yes"
"2009-12-18","Cobar","18.7","24.8","1.6","15.2","2.4","S",41,"SW","SSW",11,13,96,71,"1015.6","1016",8,7,"18.8","19.9","No"
"2009-12-19","Cobar","14.3","30.9","0.2","4","12.5","WSW",31,"SSE","WSW",11,9,25,15,"1017.8","1014.9",1,0,"22.5","29.1","No"
"2009-12-20","Cobar","17.6","34.2","0","10.6","11.7","WSW",35,"E","S",13,9,24,13,"1016.5","1013",1,3,"25.6","33.2","No"
"2009-12-21","Cobar","19.2","37.6","0","11.6","12.4","NW",31,"ENE","NNW",11,13,22,12,"1012.9","1008.9",3,3,"27.2","35.5","No"
"2009-12-22","Cobar","22.6","38.4","0","11.4","12.9","NE",41,"NE","NW",22,9,39,13,"1009.9","1007.4",1,4,"27.7","36.7","No"
"2009-12-23","Cobar","21.9","39.7","0","12.8","12","NNE",39,"N","NE",17,17,44,20,"1011.7","1008.8",1,3,"29.5","37.6","No"
"2009-12-24","Cobar","27.3","39.6","0","17.2","5.1","SSW",57,"NNE","N",31,22,36,25,"1008.5","1004.5",7,7,"31.3","38.7","Yes"
"2009-12-25","Cobar","19.4","24.7","17.2","14.2","0","S",33,"E","SE",7,7,97,84,"1007.7","1006.9",8,8,"20.4","23.1","Yes"
"2009-12-26","Cobar","20.3","25.4","7.2","12.4","3.4","E",31,"S","SSE",13,15,69,73,"1010.7","1009.7",7,7,"21.5","24.4","Yes"
"2009-12-27","Cobar","18.6","29.7","6.6","3.8","5.2","SSW",33,"E","SSW",11,9,93,71,"1011.9","1009.4",8,7,"22","28.1","No"
"2009-12-28","Cobar","21.9","32.2","0","3.4","8.1","SE",39,"SE","SSW",13,17,89,54,"1012.8","1011.2",8,5,"23.3","29.7","No"
"2009-12-29","Cobar","21.9","33.6","0","7.8","12.9","ESE",41,"ESE","SE",13,24,69,39,"1016.7","1014.7",1,3,"25.1","32.3","No"
"2009-12-30","Cobar","22.3","32.3","0","12.2","11.2","ENE",43,"E","ENE",19,20,52,42,"1017.7","1014.6",5,7,"24.8","30.8","No"
"2009-12-31","Cobar","21.5","27.2","0","10.6","0.5","NE",46,"ENE","NE",22,26,71,50,"1014.7","1012.6",7,7,"23.5","26.6","Yes"
